ancestor_concept_id,descendant_concept_id,min_levels_of_separation,max_levels_of_separation
1551099,35806856,1,1
1551099,35803698,1,1
1551099,35804370,1,1
1551099,35805092,1,1
1551099,35804388,1,1
1551099,35805122,1,1
1551099,35806288,1,1
1551099,35803700,1,1
1551099,35806082,1,1
1551099,35806343,1,1
1551099,35806636,1,1
1551099,35805826,1,1
1551099,35805847,1,1
1551099,35803594,1,1
1551099,35805728,1,1
1551099,35804372,1,1
1551099,35806056,1,1
1551099,35806848,1,1
1551099,35803533,1,1
1551099,35805065,1,1
1551099,35805033,1,1
1551099,35806980,1,1
1551099,35805096,1,1
1551099,35101988,1,1
1551099,35806638,1,1
1551099,35805040,1,1
1551099,35805819,1,1
1551099,35805805,1,1
1551099,35804331,1,1
1551099,35805038,1,1
1551099,35805124,1,1
1551099,35803695,1,1
1551099,35804033,1,1
1551099,35804334,1,1
1551099,35803537,1,1
1551099,35803551,1,1
1551099,35806663,1,1
1551099,35804610,1,1
1551099,35805850,1,1
1551099,35806359,1,1
1551099,35804599,1,1
1551099,35805846,1,1
1551099,35805656,1,1
1551099,35806273,1,1
1551099,35804045,1,1
1551099,35805661,1,1
1551099,35805087,1,1
1551099,35805047,1,1
1551099,35805027,1,1
1551099,35805110,1,1
1551099,35804385,1,1
1551099,35805090,1,1
1551099,35805091,1,1
1551099,35805806,1,1
1551099,35805633,1,1
1551099,35805657,1,1
1551099,35805100,1,1
1551099,35805036,1,1
1551099,35805809,1,1
1551099,35805089,1,1
1551099,35805732,1,1
1551099,35803733,1,1
1551099,35805112,1,1
1551099,35805981,1,1
1551099,35806330,1,1
1551099,35805653,1,1
1551099,42542273,1,1
1551099,35804348,1,1
1551099,35805107,1,1
1551099,35806105,1,1
1551099,35805034,1,1
1551099,35803697,1,1
1551099,35807044,1,1
1551099,35804328,1,1
1551099,35803699,1,1
1551099,35805915,1,1
1551099,35806854,1,1
1551099,35804062,1,1
1551099,35805634,1,1
1551099,35805983,1,1
1551099,35805640,1,1
1551099,35806339,1,1
1551099,35803591,1,1
1551099,35806266,1,1
1551099,35807047,1,1
1551673,1551673,0,0
1551803,1551803,0,0
1551860,1551860,0,0
1551860,35803542,1,1
1552310,1552310,0,0
1552929,1552929,0,0
1553610,1553610,0,0
1554072,1554072,0,0
1555120,1555120,0,0
1555887,1555887,0,0
1555887,35804358,1,1
1557272,1557272,0,0
1558242,1558242,0,0
1558471,1558471,0,0
1559684,1559684,0,0
1559806,1559806,0,0
1559807,1559807,0,0
1559808,1559808,0,0
1559809,1559809,0,0
1559812,1559812,0,0
1559813,1559813,0,0
1559814,1559814,0,0
1559815,1559815,0,0
1559816,1559816,0,0
1559817,1559817,0,0
1559818,1559818,0,0
1559819,1559819,0,0
1559820,1559820,0,0
1559821,1559821,0,0
1559822,1559822,0,0
1559823,1559823,0,0
1559824,1559824,0,0
1559826,1559826,0,0
1559829,1559829,0,0
1559843,1559843,0,0
1559844,1559844,0,0
1559845,1559845,0,0
1559846,1559846,0,0
1559847,1559847,0,0
1559856,1559856,0,0
1559857,1559857,0,0
1559858,1559858,0,0
1559859,1559859,0,0
1559861,1559861,0,0
1559862,1559862,0,0
1559914,1559914,0,0
1559914,35806137,1,1
1559914,42542394,1,1
1559930,1559930,0,0
1559930,35806140,1,1
1559930,42542394,1,1
1559930,35806137,1,1
1559942,1559942,0,0
1559945,1559945,0,0
1560029,1560029,0,0
1560045,1560045,0,0
1560046,1560046,0,0
1560047,1560047,0,0
1560069,1560069,0,0
1560086,1560086,0,0
1560087,1560087,0,0
1560104,1560104,0,0
1560121,1560121,0,0
1560123,1560123,0,0
1560123,35803517,1,1
1560140,1560140,0,0
1560141,1560141,0,0
1560142,1560142,0,0
1560143,1560143,0,0
1560144,1560144,0,0
1560145,1560145,0,0
1560146,1560146,0,0
1560171,1560171,0,0
1560278,1560278,0,0
1560305,1560305,0,0
1560524,1560524,0,0
1562586,1562586,0,0
1563413,1563413,0,0
1563600,1563600,0,0
1567198,1567198,0,0
1578181,1578181,0,0
1578445,1578445,0,0
1580747,1580747,0,0
1583722,1583722,0,0
1584910,1584910,0,0
1586346,1586346,0,0
1586369,1586369,0,0
1586449,1586449,0,0
1586640,1586640,0,0
1586808,1586808,0,0
1588000,1588000,0,0
1588712,1588712,0,0
1588986,1588986,0,0
1589505,1589505,0,0
1589795,1589795,0,0
1590165,1590165,0,0
1590418,1590418,0,0
1592085,1592085,0,0
1592178,1592178,0,0
1592179,1592179,0,0
1592180,1592180,0,0
1592272,1592272,0,0
1592285,1592285,0,0
1592291,1592291,0,0
1592292,1592292,0,0
1592309,1592309,0,0
1592310,1592310,0,0
1592324,1592324,0,0
1592325,1592325,0,0
1592327,1592327,0,0
1592328,1592328,0,0
1592332,1592332,0,0
1592342,1592342,0,0
1592346,1592346,0,0
1592348,1592348,0,0
1592351,1592351,0,0
1592397,1592397,0,0
1592398,1592398,0,0
1592399,1592399,0,0
1592400,1592400,0,0
1592401,1592401,0,0
1592402,1592402,0,0
1592403,1592403,0,0
1592404,1592404,0,0
1592406,1592406,0,0
1592407,1592407,0,0
1592408,1592408,0,0
1592420,1592420,0,0
1592432,1592432,0,0
1592472,1592472,0,0
1592473,1592473,0,0
1592483,1592483,0,0
1592508,1592508,0,0
1592509,1592509,0,0
1592510,1592510,0,0
1592511,1592511,0,0
1592512,1592512,0,0
1592513,1592513,0,0
1592534,1592534,0,0
1592535,1592535,0,0
1592536,1592536,0,0
1592537,1592537,0,0
1592541,1592541,0,0
1592565,1592565,0,0
1592567,1592567,0,0
1592576,1592576,0,0
1592615,1592615,0,0
1592649,1592649,0,0
1592650,1592650,0,0
1592651,1592651,0,0
1592686,1592686,0,0
1592687,1592687,0,0
1592688,1592688,0,0
1592690,1592690,0,0
1592714,1592714,0,0
1592715,1592715,0,0
1592750,1592750,0,0
1592751,1592751,0,0
1592753,1592753,0,0
1592754,1592754,0,0
1592774,1592774,0,0
1592807,1592807,0,0
1592808,1592808,0,0
1592813,1592813,0,0
1592815,1592815,0,0
1592835,1592835,0,0
1592836,1592836,0,0
1592837,1592837,0,0
1592838,1592838,0,0
1592839,1592839,0,0
1592875,1592875,0,0
1592876,1592876,0,0
1592897,1592897,0,0
1592911,1592911,0,0
1592911,35804283,1,1
1592911,35804288,1,1
1592911,35804285,1,1
1592911,35804289,1,1
1592954,1592954,0,0
1592988,1592988,0,0
1592988,35807095,1,1
1593004,1593004,0,0
1593031,1593031,0,0
1593043,1593043,0,0
1593044,1593044,0,0
1593049,1593049,0,0
1593050,1593050,0,0
1593075,1593075,0,0
1593076,1593076,0,0
1593098,1593098,0,0
1593101,1593101,0,0
1593102,1593102,0,0
1593103,1593103,0,0
1593104,1593104,0,0
1593105,1593105,0,0
1593127,1593127,0,0
1593128,1593128,0,0
1593136,1593136,0,0
1593137,1593137,0,0
1593142,1593142,0,0
1593168,1593168,0,0
1593178,1593178,0,0
1593179,1593179,0,0
1593180,1593180,0,0
1593207,1593207,0,0
1593208,1593208,0,0
1593209,1593209,0,0
1593249,1593249,0,0
1593269,1593269,0,0
1593271,1593271,0,0
1593273,1593273,0,0
1593273,35806900,1,1
1593273,35804159,1,1
1593294,1593294,0,0
1593298,1593298,0,0
1593304,1593304,0,0
1593319,1593319,0,0
1593320,1593320,0,0
1593330,1593330,0,0
1593331,1593331,0,0
1593380,1593380,0,0
1593381,1593381,0,0
1593383,1593383,0,0
1593386,1593386,0,0
1593397,1593397,0,0
1593407,1593407,0,0
1593408,1593408,0,0
1593411,1593411,0,0
1593412,1593412,0,0
1593455,1593455,0,0
1593456,1593456,0,0
1593457,1593457,0,0
1593467,1593467,0,0
1593513,1593513,0,0
1593514,1593514,0,0
1593540,1593540,0,0
1593562,1593562,0,0
1593563,1593563,0,0
1593564,1593564,0,0
1593576,1593576,0,0
1593582,1593582,0,0
1593583,1593583,0,0
1593588,1593588,0,0
1593615,1593615,0,0
1593616,1593616,0,0
1593617,1593617,0,0
1593619,1593619,0,0
1593640,1593640,0,0
1593641,1593641,0,0
1593669,1593669,0,0
1593670,1593670,0,0
1593700,1593700,0,0
1593715,1593715,0,0
1593716,1593716,0,0
1593765,1593765,0,0
1593766,1593766,0,0
1593811,1593811,0,0
1593817,1593817,0,0
1593818,1593818,0,0
1593819,1593819,0,0
1593821,1593821,0,0
1593822,1593822,0,0
1593849,1593849,0,0
1593861,1593861,0,0
1593861,35806485,1,1
1593873,1593873,0,0
1593878,1593878,0,0
1593941,1593941,0,0
1593942,1593942,0,0
1593943,1593943,0,0
1593944,1593944,0,0
1593945,1593945,0,0
1593946,1593946,0,0
1593948,1593948,0,0
1593949,1593949,0,0
1593950,1593950,0,0
1593982,1593982,0,0
1593983,1593983,0,0
1593986,1593986,0,0
1593987,1593987,0,0
1593988,1593988,0,0
1594003,1594003,0,0
1594003,35803509,1,1
1594003,35803513,1,1
1594003,35803510,1,1
1594026,1594026,0,0
1594034,1594034,0,0
1594034,42542398,1,1
1594034,42542396,1,1
1594034,35804164,1,1
1594065,1594065,0,0
1594066,1594066,0,0
1594067,1594067,0,0
1594068,1594068,0,0
1594085,1594085,0,0
1594087,1594087,0,0
1594148,1594148,0,0
1594160,1594160,0,0
1594161,1594161,0,0
1594162,1594162,0,0
1594186,1594186,0,0
1594187,1594187,0,0
1594187,35806423,1,1
1594207,1594207,0,0
1594208,1594208,0,0
1594213,1594213,0,0
1594234,1594234,0,0
1594241,1594241,0,0
1594249,1594249,0,0
1594251,1594251,0,0
1594252,1594252,0,0
1594253,1594253,0,0
1594254,1594254,0,0
1594255,1594255,0,0
1594280,1594280,0,0
1594282,1594282,0,0
1594283,1594283,0,0
1594284,1594284,0,0
1594298,1594298,0,0
1594305,1594305,0,0
1594306,1594306,0,0
1594308,1594308,0,0
1594318,1594318,0,0
1594319,1594319,0,0
1594332,1594332,0,0
1594333,1594333,0,0
1594440,1594440,0,0
1594441,1594441,0,0
1594442,1594442,0,0
1594451,1594451,0,0
1594452,1594452,0,0
1594453,1594453,0,0
1594454,1594454,0,0
1594455,1594455,0,0
1594456,1594456,0,0
1594457,1594457,0,0
1594458,1594458,0,0
1594459,1594459,0,0
1594460,1594460,0,0
1594461,1594461,0,0
1594489,1594489,0,0
1594490,1594490,0,0
1594578,1594578,0,0
1594584,1594584,0,0
1594586,1594586,0,0
1594587,1594587,0,0
1594629,1594629,0,0
1594630,1594630,0,0
1594713,1594713,0,0
1594720,1594720,0,0
1594721,1594721,0,0
1594722,1594722,0,0
1594726,1594726,0,0
1594727,1594727,0,0
1594728,1594728,0,0
1594733,1594733,0,0
1594737,1594737,0,0
1594746,1594746,0,0
1594747,1594747,0,0
1594750,1594750,0,0
1594751,1594751,0,0
1594752,1594752,0,0
1594753,1594753,0,0
1594754,1594754,0,0
1594755,1594755,0,0
1594756,1594756,0,0
1594757,1594757,0,0
1594973,1594973,0,0
1595461,1595461,0,0
1595799,1595799,0,0
1596779,1596779,0,0
1596977,1596977,0,0
1597235,1597235,0,0
1597756,1597756,0,0
1598493,1598493,0,0
1598658,1598658,0,0
1598819,1598819,0,0
1636145,1636145,0,0
1636780,1636780,0,0
1701651,1701651,0,0
1701928,1701928,0,0
1702364,1702364,0,0
1702559,1702559,0,0
1702911,1702911,0,0
1703026,1703026,0,0
1703063,1703063,0,0
1703063,35804587,1,1
1703069,1703069,0,0
1703603,1703603,0,0
1703603,35804571,1,1
1703603,35803595,1,1
1703653,1703653,0,0
1703653,35803455,1,1
1703653,35806055,1,1
1703687,1703687,0,0
1703687,35805075,1,1
1703687,35806332,1,1
1703687,35806317,1,1
1703687,35804418,1,1
1703687,35806277,1,1
1703687,35804388,1,1
1703687,35806061,1,1
1703687,35806264,1,1
1703687,35806093,1,1
1703687,35803541,1,1
1703687,35803620,1,1
1703687,35804570,1,1
1703687,35804520,1,1
1703687,35804576,1,1
1703687,35804595,1,1
1703687,35806135,1,1
1703687,35803498,1,1
1703687,35806279,1,1
1703687,35804003,1,1
1703687,35805642,1,1
1703687,35807167,1,1
1703687,35804049,1,1
1703687,35806333,1,1
1703687,35803994,1,1
1703687,35806272,1,1
1703687,35805051,1,1
1703687,35806086,1,1
1703687,35805047,1,1
1703687,35806259,1,1
1703687,35803621,1,1
1703687,35804608,1,1
1703687,35806280,1,1
1703687,35806096,1,1
1703687,35804074,1,1
1703687,35803616,1,1
1703687,35806260,1,1
1703687,35806269,1,1
1703687,35806258,1,1
1703687,35806290,1,1
1703687,35804589,1,1
1703687,35806059,1,1
1703687,35805756,1,1
1703687,35804073,1,1
1703687,35803595,1,1
1703687,35804051,1,1
1703687,35806261,1,1
1703687,35804598,1,1
1703687,35806268,1,1
1703687,35804016,1,1
1703687,35806303,1,1
1703687,35804072,1,1
1704139,1704139,0,0
1704183,1704183,0,0
1704183,35805045,1,1
1704758,1704758,0,0
1705674,1705674,0,0
1707164,1707164,0,0
1707687,1707687,0,0
1707800,1707800,0,0
1708100,1708100,0,0
1708748,1708748,0,0
1708880,1708880,0,0
1709170,1709170,0,0
1710281,1710281,0,0
1710446,1710446,0,0
1710612,1710612,0,0
1710612,35803592,1,1
1711246,1711246,0,0
1711523,1711523,0,0
1711759,1711759,0,0
1711759,35803699,1,1
1711759,35803595,1,1
1711759,35805028,1,1
1711947,1711947,0,0
1712549,1712549,0,0
1712889,1712889,0,0
1713332,1713332,0,0
1713332,35805035,1,1
1713332,35806268,1,1
1713332,35806284,1,1
1713332,35806053,1,1
1713332,35806260,1,1
1713905,1713905,0,0
1713930,1713930,0,0
1714165,1714165,0,0
1714165,35805377,1,1
1714165,35804634,1,1
1714277,1714277,0,0
1714277,35803498,1,1
1714319,1714319,0,0
1714527,1714527,0,0
1715117,1715117,0,0
1715315,1715315,0,0
1715472,1715472,0,0
1716721,1716721,0,0
1716903,1716903,0,0
1717002,1717002,0,0
1717240,1717240,0,0
1717327,1717327,0,0
1717704,35804418,1,1
1717704,35804098,1,1
1717704,35806329,1,1
1717704,35803738,1,1
1717704,35806318,1,1
1717704,35806260,1,1
1717704,35804607,1,1
1717704,35803546,1,1
1717704,35806096,1,1
1717704,35806051,1,1
1717704,35806053,1,1
1717704,35804049,1,1
1717704,35804598,1,1
1717704,35804576,1,1
1717704,35803595,1,1
1717704,35804072,1,1
1717704,35805757,1,1
1717704,35804609,1,1
1717704,35803737,1,1
1717704,35102032,1,1
1717704,35803616,1,1
1717704,35806061,1,1
1717704,35806284,1,1
1717704,35803734,1,1
1717704,35804074,1,1
1717704,35804016,1,1
1717704,35804073,1,1
1717704,35804593,1,1
1717704,35805469,1,1
1717704,35804587,1,1
1717704,35806054,1,1
1717704,35806268,1,1
1717704,35803541,1,1
1717704,35803455,1,1
1717704,35806269,1,1
1717704,35806264,1,1
1717704,35803620,1,1
1717704,35805051,1,1
1717704,35803621,1,1
1717704,35803733,1,1
1717704,35804051,1,1
1717704,1717704,0,0
1717963,1717963,0,0
1718054,1718054,0,0
1718054,35803498,1,1
1718061,1718061,0,0
1718062,1718062,0,0
1718091,1718091,0,0
1718105,1718105,0,0
1718109,1718109,0,0
1718110,1718110,0,0
1718111,1718111,0,0
1718131,1718131,0,0
1718149,1718149,0,0
1718152,1718152,0,0
1718153,1718153,0,0
1718172,1718172,0,0
1718173,1718173,0,0
1718174,1718174,0,0
1718196,1718196,0,0
1718197,1718197,0,0
1718211,1718211,0,0
1718225,1718225,0,0
1718237,1718237,0,0
1718238,1718238,0,0
1718239,1718239,0,0
1718246,1718246,0,0
1718247,1718247,0,0
1718248,1718248,0,0
1718249,1718249,0,0
1718304,1718304,0,0
1718323,1718323,0,0
1718326,1718326,0,0
1718331,1718331,0,0
1718346,1718346,0,0
1718346,35806967,1,1
1718358,1718358,0,0
1718359,1718359,0,0
1718361,1718361,0,0
1718362,1718362,0,0
1718363,1718363,0,0
1718364,1718364,0,0
1718365,1718365,0,0
1718399,1718399,0,0
1718452,1718452,0,0
1718453,1718453,0,0
1718471,1718471,0,0
1718472,1718472,0,0
1718473,1718473,0,0
1718497,1718497,0,0
1718498,1718498,0,0
1718499,1718499,0,0
1718515,1718515,0,0
1718516,1718516,0,0
1718517,1718517,0,0
1718519,1718519,0,0
1718520,1718520,0,0
1718535,1718535,0,0
1718536,1718536,0,0
1718565,1718565,0,0
1718577,1718577,0,0
1718588,1718588,0,0
1718616,1718616,0,0
1718617,1718617,0,0
1718618,1718618,0,0
1718620,1718620,0,0
1718624,1718624,0,0
1718628,1718628,0,0
1718629,1718629,0,0
1718644,1718644,0,0
1718660,1718660,0,0
1718661,1718661,0,0
1718671,1718671,0,0
1718672,1718672,0,0
1718673,1718673,0,0
1718677,1718677,0,0
1718678,1718678,0,0
1718722,1718722,0,0
1718741,1718741,0,0
1718742,1718742,0,0
1718743,1718743,0,0
1718744,1718744,0,0
1718745,1718745,0,0
1718779,1718779,0,0
1718780,1718780,0,0
1718781,1718781,0,0
1718782,1718782,0,0
1718784,1718784,0,0
1718785,1718785,0,0
1718786,1718786,0,0
1718815,1718815,0,0
1718821,1718821,0,0
1718822,1718822,0,0
1718823,1718823,0,0
1718824,1718824,0,0
1718832,1718832,0,0
1718838,1718838,0,0
1718839,1718839,0,0
1718840,1718840,0,0
1718841,1718841,0,0
1718842,1718842,0,0
1718843,1718843,0,0
1718844,1718844,0,0
1718845,1718845,0,0
1718846,1718846,0,0
1718850,1718850,0,0
1718850,35806484,1,1
1718866,1718866,0,0
1718867,1718867,0,0
1718896,1718896,0,0
1718897,1718897,0,0
1718916,1718916,0,0
1718917,1718917,0,0
1718922,1718922,0,0
1718927,1718927,0,0
1718928,1718928,0,0
1718929,1718929,0,0
1718936,1718936,0,0
1718937,1718937,0,0
1718951,1718951,0,0
1718952,1718952,0,0
1718973,1718973,0,0
1718974,1718974,0,0
1718975,1718975,0,0
1718976,1718976,0,0
1718978,1718978,0,0
1718979,1718979,0,0
1718982,1718982,0,0
1718992,1718992,0,0
1719014,1719014,0,0
1719015,1719015,0,0
1719020,1719020,0,0
1719059,1719059,0,0
1719061,1719061,0,0
1721543,1721543,0,0
1724666,1724666,0,0
1724700,1724700,0,0
1724703,1724703,0,0
1724827,1724827,0,0
1724869,1724869,0,0
1726228,1726228,0,0
1727223,1727223,0,0
1727443,1727443,0,0
1727468,1727468,0,0
1728416,1728416,0,0
1728903,1728903,0,0
1728909,1728909,0,0
1729323,1729323,0,0
1729720,1729720,0,0
1729720,35803994,1,1
1730370,1730370,0,0
1730370,35805060,1,1
1730370,35805124,1,1
1730370,35803737,1,1
1730370,35805028,1,1
1730370,35803700,1,1
1730370,35803738,1,1
1730370,35804378,1,1
1730370,35803733,1,1
1730370,35803686,1,1
1730370,35804318,1,1
1730370,35804598,1,1
1730370,35803595,1,1
1730370,35803734,1,1
1730370,35805468,1,1
1730370,35805045,1,1
1730370,35804622,1,1
1730370,35803699,1,1
1731597,1731597,0,0
1733765,1733765,0,0
1734104,1734104,0,0
1734205,1734205,0,0
1735947,1735947,0,0
1736829,1736829,0,0
1736887,1736887,0,0
1736971,1736971,0,0
1736999,1736999,0,0
1738135,1738135,0,0
1738170,1738170,0,0
1738366,1738366,0,0
1738521,1738521,0,0
1738521,35806103,1,1
1740226,1740226,0,0
1740546,1740546,0,0
1741008,1741008,0,0
1741122,1741122,0,0
1741309,1741309,0,0
1742253,1742253,0,0
1742253,35804051,1,1
1742253,35804072,1,1
1742253,35805757,1,1
1742253,35804049,1,1
1742253,35806086,1,1
1742253,35805364,1,1
1742253,35804098,1,1
1742253,35805047,1,1
1742253,35804003,1,1
1742253,35803455,1,1
1742253,35803498,1,1
1742253,35806085,1,1
1742253,35804074,1,1
1742253,35804073,1,1
1742432,1742432,0,0
1743222,1743222,0,0
1745072,1745072,0,0
1746114,1746114,0,0
1746244,1746244,0,0
1746940,1746940,0,0
1747005,1747005,0,0
1747032,1747032,0,0
1747157,1747157,0,0
1748921,1748921,0,0
1748975,1748975,0,0
1749008,1749008,0,0
1749083,1749083,0,0
1749301,1749301,0,0
1750074,1750074,0,0
1750087,1750087,0,0
1750461,1750461,0,0
1750500,1750500,0,0
1750500,35805035,1,1
1750500,35806302,1,1
1750500,35806104,1,1
1750928,1750928,0,0
1751310,1751310,0,0
1753745,1753745,0,0
1754994,1754994,0,0
1754994,35803700,1,1
1754994,35806296,1,1
1754994,35805047,1,1
1754994,35804003,1,1
1754994,35805757,1,1
1754994,35803616,1,1
1754994,35804051,1,1
1754994,35806086,1,1
1754994,35804049,1,1
1754994,35804074,1,1
1754994,35804609,1,1
1754994,35803546,1,1
1754994,35804418,1,1
1754994,35806085,1,1
1754994,35806264,1,1
1754994,35804589,1,1
1754994,35804073,1,1
1754994,35804072,1,1
1754994,35805756,1,1
1754994,35805754,1,1
1754994,35804098,1,1
1755112,1755112,0,0
1756524,1756524,0,0
1756822,1756822,0,0
1756831,1756831,0,0
1757803,1757803,0,0
1758392,1758392,0,0
1758536,1758536,0,0
1759270,1759270,0,0
1759455,1759455,0,0
1759842,1759842,0,0
1760039,1760039,0,0
1760616,1760616,0,0
1760616,35806298,1,1
1761033,1761033,0,0
1762711,1762711,0,0
1763204,1763204,0,0
1763339,1763339,0,0
1763779,1763779,0,0
1766340,1766340,0,0
1768734,1768734,0,0
1768849,1768849,0,0
1769389,1769389,0,0
1769535,1769535,0,0
1771162,1771162,0,0
1773402,1773402,0,0
1774470,1774470,0,0
1774932,1774932,0,0
1775741,1775741,0,0
1776430,1776430,0,0
1776684,1776684,0,0
1777087,1777087,0,0
1777254,1777254,0,0
1777417,1777417,0,0
1777806,1777806,0,0
1778162,1778162,0,0
1778262,1778262,0,0
1780601,1780601,0,0
1781314,1781314,0,0
1781321,1781321,0,0
1781406,1781406,0,0
1781733,35804378,1,1
1781733,35805060,1,1
1781733,1781733,0,0
1781733,35804318,1,1
1781733,35803700,1,1
1781733,35805124,1,1
1782521,1782521,0,0
1784444,1784444,0,0
1784749,1784749,0,0
1786055,1786055,0,0
1786617,1786617,0,0
1786621,1786621,0,0
1786621,35804162,1,1
1786621,35806115,1,1
1786842,1786842,0,0
1787101,1787101,0,0
1789276,1789276,0,0
1789428,1789428,0,0
1789515,1789515,0,0
1789517,1789517,0,0
1789521,1789521,0,0
1790024,1790024,0,0
1790692,1790692,0,0
1790812,1790812,0,0
1790868,1790868,0,0
1792429,1792429,0,0
1792515,1792515,0,0
1794280,1794280,0,0
1796435,1796435,0,0
1796435,35805455,1,1
1796458,1796458,0,0
1797155,1797155,0,0
1797155,35806119,1,1
1797258,1797258,0,0
1797513,35804051,1,1
1797513,35806053,1,1
1797513,35806131,1,1
1797513,35806115,1,1
1797513,35805364,1,1
1797513,35806273,1,1
1797513,35805754,1,1
1797513,35803616,1,1
1797513,1797513,0,0
1797513,35804072,1,1
1797513,35806268,1,1
1797513,35804418,1,1
1797513,35806055,1,1
1797513,35804073,1,1
1797513,35804767,1,1
1797513,35804162,1,1
1797513,35804049,1,1
1797513,35805837,1,1
1797513,35804219,1,1
1797513,35803596,1,1
1797513,35806280,1,1
1797513,35804216,1,1
1797513,35803595,1,1
1797513,35804074,1,1
1797513,35806284,1,1
1798476,1798476,0,0
1799139,1799139,0,0
1800835,1800835,0,0
1836191,1836191,0,0
1836241,1836241,0,0
1836391,1836391,0,0
1836410,1836410,0,0
1836430,1836430,0,0
1836503,1836503,0,0
1836948,1836948,0,0
1837289,1837289,0,0
19000207,19000207,0,0
19000305,19000305,0,0
19000381,19000381,0,0
19000382,19000382,0,0
19000498,19000498,0,0
19000537,19000537,0,0
19000556,19000556,0,0
19000726,19000726,0,0
19000729,19000729,0,0
19000732,19000732,0,0
19000753,19000753,0,0
19000811,19000811,0,0
19000812,19000812,0,0
19000813,19000813,0,0
19000815,19000815,0,0
19000817,19000817,0,0
19000818,19000818,0,0
19000819,19000819,0,0
19000820,19000820,0,0
19000821,19000821,0,0
19000826,19000826,0,0
19000921,19000921,0,0
19001014,19001014,0,0
19001014,35806286,1,1
19001131,19001131,0,0
19001305,19001305,0,0
19001308,19001308,0,0
19001311,19001311,0,0
19001345,19001345,0,0
19001409,19001409,0,0
19001441,19001441,0,0
19001477,19001477,0,0
19001540,19001540,0,0
19001579,19001579,0,0
19001599,19001599,0,0
19001653,19001653,0,0
19001701,19001701,0,0
19001904,19001904,0,0
19002077,19002077,0,0
19002226,19002226,0,0
19002230,19002230,0,0
19002257,19002257,0,0
19002425,19002425,0,0
19002431,19002431,0,0
19002662,19002662,0,0
19002664,19002664,0,0
